,question,topic,quesiton
71,,Analytical_Applications_of_Differentiation,Find the maximum volume of a rectangular prism with a fixed surface area of x square units.
72,,Analytical_Applications_of_Differentiation,"If the cost of producing x units of a product is given by C(x) = 50 + 2x + 0.5x^2, find the marginal cost when x = 100."
73,,Analytical_Applications_of_Differentiation,What is the elasticity of a demand function given by P(x) = 1000/x^2 at x = 10?
74,,Analytical_Applications_of_Differentiation,"Find the center, radius, and equations of the tangent lines of the following circle: (x-2)^2 + (y+3)^2 = 25"
75,,Analytical_Applications_of_Differentiation,A car is accelerating at a rate of 2 m/s^2. How fast is the distance between the car and a nearby building changing when the car is 50 m away from the building?
76,,Analytical_Applications_of_Differentiation,"A ladder is leaning against a wall at an angle of 60 degrees. If the base of the ladder is 6 meters away from the wall, how fast is the top of the ladder sliding down the wall when the base is 8 meters away from the wall?"
77,,Analytical_Applications_of_Differentiation,"A funnel has a radius of 5 cm and a height of 10 cm. If the height is increasing at a rate of 1 cm/s, at what rate is the volume of the funnel increasing when the height is 4 cm?"
78,,Analytical_Applications_of_Differentiation,"A particle is moving along a curve y = x^2. If the x-coordinate is increasing at a rate of 2 cm/s, at what rate is the distance between the particle and the origin changing when x = 5 cm?"
79,,Analytical_Applications_of_Differentiation,"Given the function f(x) = 2x^3 - 9x^2 + 6x + 4, find the intervals of increase and decrease."
80,,Analytical_Applications_of_Differentiation,A company sells a product for $10 per unit. The cost to produce x units is given by C(x) = 2x^2 + 2000x + 5000. Find the production level that maximizes profit.
81,,Analytical_Applications_of_Differentiation,"A ladder is leaning against a wall with its base 3 feet from the wall. If the top of the ladder is sliding down the wall at a rate of 4 feet per second, how fast is the base of the ladder moving away from the wall when the top of the ladder is 12 feet from the ground?"
82,,Analytical_Applications_of_Differentiation,A metal wire of length 8 cm is melted and reformed into a circle. What is the radius of the circular wire that maximizes the area?
83,,Analytical_Applications_of_Differentiation,"A piece of wire 30 cm long is cut into two pieces. One piece is bent to form a square, while the other is bent to form an equilateral triangle. What is the minimum total area for the two shapes combined?"
84,,Analytical_Applications_of_Differentiation,"The daily cost function for a firm is given by C(x) = 2x^2 - 20x + 200, where x is the number of units produced. Determine the level of production that minimizes the average cost."
85,,Analytical_Applications_of_Differentiation,A rectangular box with a square base is to have a volume of 1000 cubic feet. Find the dimensions of the box that minimize the surface area.
86,,Analytical_Applications_of_Differentiation,"The position of an object moving along a straight line is given by s(t) = 3t^2 + 6t, where t is the time in seconds. When does the object change direction and what is its velocity at that time?"
87,,Analytical_Applications_of_Differentiation,An open rectangular box with a square base is to have a volume of 1500 cubic inches. Find the dimensions of the box with minimum surface area.
88,,Analytical_Applications_of_Differentiation,"A farmer wants to build a rectangular pen with 800 feet of fencing. If one side of the pen is against a barn, what are the dimensions of the pen that maximize the enclosed area?"
89,,Analytical_Applications_of_Differentiation,"If f(x) represents the total sales revenue for a company, what is the maximum revenue they can make if their marginal profit is given by f'(x) = 100 - 0.1x?"
90,,Analytical_Applications_of_Differentiation,"The volume of a box is given by V = lwh. If the length and width of the box are fixed at 10 cm and 5 cm, respectively, what should be the height of the box in order to maximize its volume?"
91,,Analytical_Applications_of_Differentiation,"A ladder is leaning against a wall and is slipping down. If the bottom of the ladder is 10 feet from the wall and sliding at a rate of 3 feet per second, how fast is the top of the ladder sliding down the wall when the bottom of the ladder is 6 feet from the ground?"
92,,Analytical_Applications_of_Differentiation,"The profit function for a company is given by P(x) = -x^2 + 50x - 1000, where x represents the number of units produced. What is the maximum profit the company can make and at what production level?"
93,,Analytical_Applications_of_Differentiation,"The rate at which a population of ants is growing is proportional to the square root of the current population size. If there are 1000 ants initially and the population reaches 5000 after one hour, what is the population size after two hours?"
94,,Analytical_Applications_of_Differentiation,"The height (H) of a rocket travelling straight up is given by H(t) = 100t - 4.9t^2, where t is the time in seconds. What is the maximum height the rocket will reach and at what time will it reach that height?"
95,,Analytical_Applications_of_Differentiation,"A cone-shaped cup is being filled with water at a rate of 3 cm^3 per second. If the height of the cup is 10 cm and the radius is 5 cm, how fast is the water level rising when the cup is exactly half full?"
96,,Analytical_Applications_of_Differentiation,The monthly cost (C) of producing x units of a product is given by C(x) = x^3/5000 + 1000. How many units should be produced to minimize the average monthly cost?
97,,Analytical_Applications_of_Differentiation,"A spherical balloon is being inflated at a rate of 10 cm^3 per second. If the initial volume of the balloon is 100 cm^3, how fast is the radius increasing when the volume is 500 cm^3?"
98,,Analytical_Applications_of_Differentiation,A hot air balloon is rising vertically at a rate of 10 m/s. A camera on the ground is
99,,Analytical_Applications_of_Differentiation,"Given a function f(x) representing the position of an object at time t (in seconds), find the velocity, acceleration, and jerk of the object at a specific time t=5 seconds."
100,,Analytical_Applications_of_Differentiation,A spherical balloon is being inflated with air at a rate of 100 cubic centimeters per minute. How fast is the radius of the balloon increasing when the volume is 4000 cubic centimeters?
101,,Analytical_Applications_of_Differentiation,"A water trough has the shape of a rectangular prism with a length of 10 meters, a width of 5 meters, and a height of 3 meters. If water is being pumped into the trough at a rate of 2 cubic meters per minute, how fast is the water level rising when the depth of the water is 2 meters?"
102,,Analytical_Applications_of_Differentiation,"A manufacturer is producing square boxes with an open top by cutting equal squares out of the corners of a 10 inch by 10 inch sheet of metal and folding up the flaps. If the maximum possible volume of the box is 900 cubic inches, what is the side length of the square cutouts?"
103,,Analytical_Applications_of_Differentiation,"The daily demand in sales of a product is given by the function p(x) = 8000 - 100x, where x is the price per unit. What price should the company set in order to maximize profit?"
104,,Analytical_Applications_of_Differentiation,A container in the shape of a right circular cylinder is to be made with a fixed surface area of 50π square feet. What dimensions will yield the maximum volume?
105,,Analytical_Applications_of_Differentiation,A rectangular garden is to be constructed next to a house using 80 feet of fencing. Find the dimensions of the garden that maximize its area.
106,,Analytical_Applications_of_Differentiation,"The force on a diver at a depth of d feet below the surface of a lake is given by the equation F= 62.4d/144, where F is measured in pounds. Find the rate of change of force with respect to depth when the diver is 25 feet below the surface."
107,,Analytical_Applications_of_Differentiation,"A particle moving along a curve has a position function s(t) = 5t^3 - 8t^2 + 12t, where t represents time in seconds and s represents distance in meters. At what time does the particle have the greatest velocity?"
108,,Analytical_Applications_of_Differentiation,"A company producing triangular candy boxes wants to maximize the volume of each box. If each box is cut from a single sheet of cardboard with side length x, find the dimensions of the base that would result in the maximum volume."
109,,Analytical_Applications_of_Differentiation,Find the rate of change of the volume of a cube with respect to its side length when the side length is increasing at a rate of 2 cm/s.
110,,Analytical_Applications_of_Differentiation,"A ladder 10 meters long is leaning against a wall. If the bottom of the ladder is sliding away from the wall at a rate of 1 m/s, at what rate is the top of the ladder sliding down the wall when the bottom of the ladder is 6 meters from the wall?"
111,,Analytical_Applications_of_Differentiation,"A manufacturing company finds that its cost function is C(x) = 5000 + 100x + 0.01x^2 , where x is the number of units produced. Find the level of production that minimizes the average cost per unit."
112,,Analytical_Applications_of_Differentiation,The position (in meters) of a particle moving along a straight line is given by s(t) = 5t^3 + 20t + 100. Find the velocity and acceleration of the particle at time t = 2 seconds.
113,,Analytical_Applications_of_Differentiation,A spherical balloon is being inflated at a rate of 10 cm^3/s. How fast is the radius of the balloon increasing when the volume is 1000 cm^3?
114,,Analytical_Applications_of_Differentiation,The marginal cost of producing x units of a product is given by MC(x) = 10 + 0.1x + 0.001x^2. Find the average cost function and use it to determine the minimum cost of producing 100 units.
115,,Analytical_Applications_of_Differentiation,A 20 meter long conductor is to be cut into two pieces and used to form a rectangle and a square. Where should the conductor be cut to minimize the total area of the two shapes?
116,,Analytical_Applications_of_Differentiation,A baseball is thrown from a rooftop with an initial velocity of 30 m/s at an angle of 45 degrees. What is the maximum height reached by the ball and the horizontal distance traveled before it hits the ground?
117,,Analytical_Applications_of_Differentiation,A box with a square base and open top is to be constructed from 48 square meters of material. What dimensions will give the largest possible volume?
118,,Analytical_Applications_of_Differentiation,A conical water tank with radius 10 feet and height 20 feet is being filled with water at a rate of 4 cubic feet per second. At what rate is the water level rising when the depth of the water is 12 feet?
119,,Analytical_Applications_of_Differentiation,"Given the cost function C(q) = 50 + 3q – 0.1q2, where q is the quantity of units produced, find the minimum cost for producing 100 units."
120,,Analytical_Applications_of_Differentiation,A manufacturing plant produces w widgets per hour and the average production cost function is C(w) = 0.2w3 – 0.4w2 + 12w + 100. Find the production level that minimizes cost.
121,,Analytical_Applications_of_Differentiation,"The profit function for a business is given by P(x) = 40x – 0.2x2 – 200, where x represents the number of units sold. Find the production level that maximizes profit."
122,,Analytical_Applications_of_Differentiation,"A rocket is launched at an initial velocity of v(0) = 100 m/s. Its velocity is defined by the function v(t) = 100 – 9.8t, where t is the time in seconds. Find the maximum height reached by the rocket."
123,,Analytical_Applications_of_Differentiation,"A ladder of 10 meters is resting against a wall. If the bottom of the ladder is being pulled away from the wall at a rate of 5 m/s, how fast is the top of the ladder sliding down the wall when the bottom is 6 meters from the wall?"
124,,Analytical_Applications_of_Differentiation,"The position of an object moving along a line is given by s(t) = t3 – 5t2 + 6t, where t is measured in seconds and s(t) is measured in meters. Find the velocity of the object at t = 2 seconds."
125,,Analytical_Applications_of_Differentiation,A farmer wants to build a rectangular pen with a fixed perimeter of 200 meters. What dimensions should the pen have in order to enclose the maximum area?
126,,Analytical_Applications_of_Differentiation,The revenue generated by selling x units of a product is given by R(x) = 500x – 0.2x2. Find the marginal revenue when x = 100.
127,,Analytical_Applications_of_Differentiation,A cylindrical tank with a height of 10 meters is being filled with water at a constant rate of 5 cubic meters per minute. How fast is the water level rising when the radius of the tank is 3 meters?
128,,Analytical_Applications_of_Differentiation,"The temperature at a point (x,y) on a metal plate is given by T(x,y) = 100x2 + 50xy – 20y2, where x and y are measured in meters. Find the direction and rate of maximum temperature increase at the point (2,4"
129,,Analytical_Applications_of_Differentiation,Find the rate of change of the volume of a sphere with respect to its radius when the radius is 5 inches.
130,,Analytical_Applications_of_Differentiation,"A rocket is launched and its height above the ground is given by h(t) = -16t^2 + 256t, where t is the time in seconds. Find the maximum height reached by the rocket and the time it takes to reach that height."
131,,Analytical_Applications_of_Differentiation,A rectangle has a fixed perimeter of 40 feet. Find the dimensions of the rectangle with the maximum possible area.
132,,Analytical_Applications_of_Differentiation,A conical drinking cup with a height of 10 cm has a radius that increases at a rate of 0.5 cm per minute. How fast is the volume of the cup increasing when the radius is 4 cm?
133,,Analytical_Applications_of_Differentiation,"A 10-foot ladder is leaning against a vertical wall, with the base of the ladder initially 6 feet away from the wall. If the base of the ladder is being moved towards the wall at a rate of 3 feet per minute, how fast is the top of the ladder sliding down the wall when the base is 4 feet away from the wall?"
134,,Analytical_Applications_of_Differentiation,A car travels on a straight road at a constant speed of 50 miles per hour. How far does the car travel in 3 hours?
135,,Analytical_Applications_of_Differentiation,"A wire 120 cm long is bent into a rectangle. If one side of the rectangle is increasing in length at a rate of 4 cm per minute, how fast is the area of the rectangle changing when the length is 30 cm?"
136,,Analytical_Applications_of_Differentiation,The cost of producing x items is given by C(x) = 2x^2 + 1000x + 100. Find the minimum cost when x = 250 and interpret this in the context of the problem.
137,,Analytical_Applications_of_Differentiation,"A cylindrical barrel is being filled with water at a rate of 4 cubic feet per minute. If the height of the barrel is 10 feet and the radius is 2 feet, how fast is the water level rising when the height is 6 feet?"
138,,Analytical_Applications_of_Differentiation,A rectangular stage has a fixed perimeter of 100 meters. Find the dimensions of the rectangle with the maximum possible area and determine the maximum area.
139,,Analytical_Applications_of_Differentiation,Calculate the rate of change of the volume of a sphere with respect to its radius when the radius is r=5 cm.
140,,Analytical_Applications_of_Differentiation,Find the maximum area of a rectangle with a fixed perimeter of 40 cm.
141,,Analytical_Applications_of_Differentiation,A mountain climber is ascending a peak with a slope of 60 degrees. What is the maximum angle of inclination for the climber to maintain a constant rate of ascent?
142,,Analytical_Applications_of_Differentiation,A hot air balloon is rising at a rate of 10 m/s at a height of 100 meters. What is the rate of change of the angle of elevation when the balloon is 1 km away from an observer?
143,,Analytical_Applications_of_Differentiation,Find the point on the curve y=3x^2+5x where the tangent is perpendicular to the line y=-x+3.
144,,Analytical_Applications_of_Differentiation,A conical water tank with a radius of 5 meters is being filled with water at a rate of 3 cubic meters per minute. At what rate is the water level rising when the depth is 10 meters?
145,,Analytical_Applications_of_Differentiation,The cost of producing x units of a product is given by C(x)=5000+100x+0.01x^2. What is the minimum cost of producing 100 units?
146,,Analytical_Applications_of_Differentiation,A particle moves along the x-axis with a velocity given by v(t)=3t^2+2. What is the acceleration of the particle when t=2?
147,,Analytical_Applications_of_Differentiation,A rocket is fired from the ground with a velocity of 60 m/s and the parachute deploys when the rocket is 200 meters above the ground. What is the maximum height reached by the rocket?
148,,Analytical_Applications_of_Differentiation,The radius of a circular oil slick is expanding at a constant rate of 4 meters per minute. At what rate is the area of the slick increasing when the radius is 10 meters?
149,,Analytical_Applications_of_Differentiation,What is the maximum profit that can be made from producing and selling 500 units of a product if the cost function is given by C(x) = 2x^2 + 300x + 500 and the revenue function is given by R(x) = 6000x - 4x^2?
150,,Analytical_Applications_of_Differentiation,A hot air balloon begins ascending at a rate of 10 feet per second from an initial height of 100 feet. How many seconds will it take for the balloon to reach an altitude of 500 feet?
151,,Analytical_Applications_of_Differentiation,A rectangular piece of cardboard with dimensions 10 inches by 20 inches is to be made into a box with an open top by cutting out equal squares from each corner and folding the sides. What is the maximum possible volume of the box?
152,,Analytical_Applications_of_Differentiation,"Find the point on the graph of y = x^3 - 3x^2 + 12x - 8 that is closest to the point (2,3)."
153,,Analytical_Applications_of_Differentiation,"A manufacturing company wants to minimize the total cost of producing 100,000 units of a product. The average cost function is given by C(x) = 0.01x^2 + 1.2x + 1000, where x represents the number of units produced. What is the minimum cost and how many units should be produced to achieve it?"
154,,Analytical_Applications_of_Differentiation,"A boat starts at point A and travels along the function f(x) = x^2 + 2x - 8, where x represents distance traveled in miles. At what point should the boat turn to minimize the total distance traveled in order to reach a point B?"
155,,Analytical_Applications_of_Differentiation,"An oil refinery produces gasoline and diesel fuel at rates of 50 gallons per minute and 30 gallons per minute, respectively. If both products are increasing at a rate of 3 gallons per minute, how long will it take for the proportion of gasoline to diesel to equal 3:2?"
156,,Analytical_Applications_of_Differentiation,"A bungee cord with a length of 100 feet is attached to a bridge and a weight at the other end. If the weight is dropped from a height of 20 feet above the bridge and the cord has a spring constant of 10 pounds per foot, what is the final velocity when the weight is 10 feet away from the bridge?"
157,,Analytical_Applications_of_Differentiation,A ladder 10 meters long rests against a vertical wall with the bottom of the ladder 6 meters from the base of the wall. If the bottom of the
158,,Analytical_Applications_of_Differentiation,What is the rate of change of the volume of a spherical balloon with respect to its radius when the radius is growing at a rate of 2 centimeters per second?
159,,Analytical_Applications_of_Differentiation,"An airplane is flying at a constant altitude of 10,000 feet. The angle of depression from the airplane to a target on the ground is changing at a rate of 1 degree per minute. Find the linear velocity of the airplane at this moment."
160,,Analytical_Applications_of_Differentiation,A farmer wants to maximize the area of a rectangular field with 1000 feet of fencing. What are the dimensions of the field that result in the maximum area?
161,,Analytical_Applications_of_Differentiation,"A ladder is leaning against a wall with its base on horizontal ground, forming a right angle. If the ladder is sliding down the wall at a rate of 2 feet per second, how quickly is the top of the ladder moving away from the ground when it reaches a height of 10 feet?"
162,,Analytical_Applications_of_Differentiation,"The surface area of a pyramid is increasing at a rate of 5 square meters per second. If the base length is 10 meters and the height is 3 meters, what is the rate of change of the volume of the pyramid?"
163,,Analytical_Applications_of_Differentiation,"A balloon in the shape of a cone is being inflated with gas at a rate of 5 cubic feet per minute. If the base radius is 3 feet and the height is increasing at a rate of 2 feet per minute, what is the rate of change of the balloon's surface area at the moment when the volume is 150 cubic feet?"
164,,Analytical_Applications_of_Differentiation,A cylindrical tank with a height of 10 meters is being filled with water at a rate of 2 cubic meters per minute. At what rate is the water level rising when the volume of water in the tank is 500 cubic meters?
165,,Analytical_Applications_of_Differentiation,A particle moves along the curve y = x^2 + 1 with a velocity of v = 3t - 2 at any time t. Find the acceleration of the particle at t = 2.
166,,Analytical_Applications_of_Differentiation,A company is producing cylindrical cans with a volume of 50 cubic inches. The cost of materials for the top and bottom of the can is $0.02 per square inch and the cost of the side material is $0.01 per square inch. Find the dimensions of the can that minimizes the cost of materials.
